Holiday_ID,countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date,Month
850,Norway,Søndag,Søndag,NULL,NO,11/14/1971,11
855,Norway,Søndag,Søndag,NULL,NO,11/21/1971,11
859,Norway,Søndag,Søndag,NULL,NO,11/28/1971,11
861,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/1971,11
863,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/1971,12
864,Norway,Søndag,Søndag,NULL,NO,12/5/1971,12
867,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/1971,12
868,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/1971,12
870,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/1971,12
872,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/1971,12
873,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/1971,12
874,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/1971,12
875,Norway,Søndag,Søndag,NULL,NO,12/12/1971,12
878,Norway,Søndag,Søndag,NULL,NO,12/19/1971,12
881,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/1971,12
887,Austria,Christtag,Christtag,NULL,AT,12/25/1971,12
888,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/1971,12
892,Croatia,Boži?,Boži?,NULL,HR,12/25/1971,12
895,England,Christmas Day,Christmas Day,NULL,NULL,12/25/1971,12
896,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/1971,12
897,France,Noël,Noël,NULL,FR,12/25/1971,12
898,Hungary,Karácsony,Karácsony,NULL,HU,12/25/1971,12
902,Italy,Natale,Natale,NULL,IT,12/25/1971,12
907,Norway,Første juledag,Første juledag,NULL,NO,12/25/1971,12
908,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/1971,12
909,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/1971,12
910,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/1971,12
912,Spain,Navidad,Navidad,NULL,ES,12/25/1971,12
919,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/1971,12
920,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/1971,12
923,England,Boxing Day,Boxing Day,NULL,NULL,12/26/1971,12
924,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/1971,12
925,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/1971,12
928,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/1971,12
932,Norway,"Andre juledag, Søndag","Andre juledag, Søndag",NULL,NO,12/26/1971,12
933,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/1971,12
934,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/1971,12
941,England,Christmas Day (Observed),Christmas Day,NULL,NULL,12/27/1971,12
946,Scotland,Christmas Day (Observed),Christmas Day,NULL,NULL,12/27/1971,12
950,England,Boxing Day (Observed),Boxing Day,NULL,NULL,12/28/1971,12
955,Scotland,Boxing Day (Observed),Boxing Day,NULL,NULL,12/28/1971,12
964,Austria,Neujahr,Neujahr,NULL,AT,1/1/1972,1
965,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/1972,1
968,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/1972,1
971,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/1972,1
972,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/1972,1
973,Hungary,Újév,Újév,NULL,HU,1/1/1972,1
974,Italy,Capodanno,Capodanno,NULL,IT,1/1/1972,1
979,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/1972,1
980,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/1972,1
981,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/1972,1
983,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/1972,1
989,Norway,Søndag,Søndag,NULL,NO,1/2/1972,1
990,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/1972,1
996,Scotland,New Year Holiday (Observed),New Year Holiday,NULL,NULL,1/4/1972,1
998,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/1972,1
999,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/1972,1
1000,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/1972,1
1001,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/1972,1
1002,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/1972,1
1004,Norway,Søndag,Søndag,NULL,NO,1/9/1972,1
1009,Norway,Søndag,Søndag,NULL,NO,1/16/1972,1
1011,Norway,Søndag,Søndag,NULL,NO,1/23/1972,1
1015,Norway,Søndag,Søndag,NULL,NO,1/30/1972,1
1018,Norway,Søndag,Søndag,NULL,NO,2/6/1972,2
1021,Norway,Søndag,Søndag,NULL,NO,2/13/1972,2
1027,Norway,Søndag,Søndag,NULL,NO,2/20/1972,2
1030,Norway,Søndag,Søndag,NULL,NO,2/27/1972,2
1032,Norway,Søndag,Søndag,NULL,NO,3/5/1972,3
1035,Norway,Søndag,Søndag,NULL,NO,3/12/1972,3
1040,Norway,Søndag,Søndag,NULL,NO,3/19/1972,3
1044,Hungary,A Tanácsköztársaság kikiáltásának ünnepe,A Tanácsköztársaság kikiáltásának ünnepe,NULL,HU,3/21/1972,3
1048,Norway,Søndag,Søndag,NULL,NO,3/26/1972,3
1053,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,3/30/1972,3
1060,England,Good Friday,Good Friday,NULL,NULL,3/31/1972,3
1061,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,3/31/1972,3
1066,Norway,Langfredag,Langfredag,NULL,NO,3/31/1972,3
1067,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,3/31/1972,3
1068,Scotland,Good Friday,Good Friday,NULL,NULL,3/31/1972,3
1075,Belgium,Pasen,Pasen,NULL,BE,4/2/1972,4
1077,Croatia,Uskrs,Uskrs,NULL,HR,4/2/1972,4
1079,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/2/1972,4
1080,Hungary,Húsvét,Húsvét,NULL,HU,4/2/1972,4
1081,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/2/1972,4
1083,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/2/1972,4
1084,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/2/1972,4
1085,Portugal,Páscoa,Páscoa,NULL,PT,4/2/1972,4
1089,Austria,Ostermontag,Ostermontag,NULL,AT,4/3/1972,4
1090,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/3/1972,4
1091,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/3/1972,4
1094,England,Easter Monday,Easter Monday,NULL,NULL,4/3/1972,4
1095,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/3/1972,4
1096,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/3/1972,4
1097,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/3/1972,4
1100,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/3/1972,4
1104,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/3/1972,4
1105,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/3/1972,4
1111,Hungary,A felszabadulás ünnepe,A felszabadulás ünnepe,NULL,HU,4/4/1972,4
1113,Norway,Søndag,Søndag,NULL,NO,4/9/1972,4
1115,Norway,Søndag,Søndag,NULL,NO,4/16/1972,4
1118,Norway,Søndag,Søndag,NULL,NO,4/23/1972,4
1121,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/1972,4
1123,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/1972,4
1126,Norway,Søndag,Søndag,NULL,NO,4/30/1972,4
1129,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/1972,5
1130,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/1972,5
1133,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/1972,5
1135,Finland,Vappu,Vappu,NULL,FI,5/1/1972,5
1136,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/1972,5
1137,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/1972,5
1139,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/1972,5
1142,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/1972,5
1143,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/1972,5
1144,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/1972,5
1145,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/1972,5
1150,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/1972,5
1152,Norway,Søndag,Søndag,NULL,NO,5/7/1972,5
1156,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/11/1972,5
1157,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/11/1972,5
1159,Finland,Helatorstai,Helatorstai,NULL,FI,5/11/1972,5
1160,France,Ascension,Ascension,NULL,FR,5/11/1972,5
1162,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/11/1972,5
1166,Norway,Søndag,Søndag,NULL,NO,5/14/1972,5
1169,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/1972,5
1170,Belgium,Pinksteren,Pinksteren,NULL,BE,5/21/1972,5
1172,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/21/1972,5
1173,Hungary,Pünkösd,Pünkösd,NULL,HU,5/21/1972,5
1175,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/21/1972,5
1176,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/21/1972,5
1179,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,5/22/1972,5
1180,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,5/22/1972,5
1183,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,5/22/1972,5
1185,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,5/22/1972,5
1189,Norway,Søndag,Søndag,NULL,NO,5/28/1972,5
1191,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/29/1972,5
1194,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/29/1972,5
1199,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/1/1972,6
1201,Croatia,Tijelovo,Tijelovo,NULL,HR,6/1/1972,6
1202,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/1/1972,6
1203,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/1/1972,6
1205,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/1972,6
1206,Norway,Søndag,Søndag,NULL,NO,6/4/1972,6
1211,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/1972,6
1212,Norway,Søndag,Søndag,NULL,NO,6/11/1972,6
1216,Norway,Søndag,Søndag,NULL,NO,6/18/1972,6
1219,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/1972,6
1220,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/23/1972,6
1222,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/24/1972,6
1224,Croatia,Dan državnosti,Dan državnosti,NULL,HR,6/25/1972,6
1225,Norway,Søndag,Søndag,NULL,NO,6/25/1972,6
1228,Norway,Søndag,Søndag,NULL,NO,7/2/1972,7
1237,Norway,Søndag,Søndag,NULL,NO,7/9/1972,7
1242,France,Fête nationale,Fête nationale,NULL,FR,7/14/1972,7
1243,Norway,Søndag,Søndag,NULL,NO,7/16/1972,7
1246,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/1972,7
1247,Norway,Søndag,Søndag,NULL,NO,7/23/1972,7
1249,Norway,Søndag,Søndag,NULL,NO,7/30/1972,7
1252,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/1972,8
1253,Norway,Søndag,Søndag,NULL,NO,8/6/1972,8
1258,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/7/1972,8
1260,Norway,Søndag,Søndag,NULL,NO,8/13/1972,8
1262,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/1972,8
1263,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/1972,8
1264,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/1972,8
1265,France,Assomption,Assomption,NULL,FR,8/15/1972,8
1267,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/1972,8
1268,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/1972,8
1269,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/1972,8
1270,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/1972,8
1272,Hungary,A kenyér ünnepe,A kenyér ünnepe,NULL,HU,8/20/1972,8
1273,Norway,Søndag,Søndag,NULL,NO,8/20/1972,8
1276,Norway,Søndag,Søndag,NULL,NO,8/27/1972,8
1278,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/28/1972,8
1283,Norway,Søndag,Søndag,NULL,NO,9/3/1972,9
1289,Norway,Søndag,Søndag,NULL,NO,9/10/1972,9
1294,Norway,Søndag,Søndag,NULL,NO,9/17/1972,9
1297,Norway,Søndag,Søndag,NULL,NO,9/24/1972,9
1299,Norway,Søndag,Søndag,NULL,NO,10/1/1972,10
1302,Portugal,Implantação da República,Implantação da República,NULL,PT,10/5/1972,10
1303,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/1972,10
1304,Norway,Søndag,Søndag,NULL,NO,10/8/1972,10
1312,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/1972,10
1313,Norway,Søndag,Søndag,NULL,NO,10/15/1972,10
1316,Norway,Søndag,Søndag,NULL,NO,10/22/1972,10
1320,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/1972,10
1322,Norway,Søndag,Søndag,NULL,NO,10/29/1972,10
1325,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/1972,11
1326,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/1972,11
1327,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/1972,11
1328,France,Toussaint,Toussaint,NULL,FR,11/1/1972,11
1329,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/1972,11
1330,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/1972,11
1331,Portugal,Dia de Todos os Santos,Dia de Todos os Santos,NULL,PT,11/1/1972,11
1332,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/1972,11
1335,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,11/4/1972,11
1337,Norway,Søndag,Søndag,NULL,NO,11/5/1972,11
1340,Hungary,A nagy októberi szocialista forradalom ünnepe,A nagy októberi szocialista forradalom ünnepe,NULL,HU,11/7/1972,11
1343,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/1972,11
1344,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/1972,11
1345,Norway,Søndag,Søndag,NULL,NO,11/12/1972,11
1349,Norway,Søndag,Søndag,NULL,NO,11/19/1972,11
1354,Norway,Søndag,Søndag,NULL,NO,11/26/1972,11
1356,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/1972,11
1358,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/1972,12
1359,Norway,Søndag,Søndag,NULL,NO,12/3/1972,12
1362,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/1972,12
1363,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/1972,12
1365,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/1972,12
1367,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/1972,12
1368,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/1972,12
1369,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/1972,12
1370,Norway,Søndag,Søndag,NULL,NO,12/10/1972,12
1373,Norway,Søndag,Søndag,NULL,NO,12/17/1972,12
1375,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/1972,12
1376,Norway,Søndag,Søndag,NULL,NO,12/24/1972,12
1380,Austria,Christtag,Christtag,NULL,AT,12/25/1972,12
1381,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/1972,12
1385,Croatia,Boži?,Boži?,NULL,HR,12/25/1972,12
1388,England,Christmas Day,Christmas Day,NULL,NULL,12/25/1972,12
1389,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/1972,12
1390,France,Noël,Noël,NULL,FR,12/25/1972,12
1391,Hungary,Karácsony,Karácsony,NULL,HU,12/25/1972,12
1395,Italy,Natale,Natale,NULL,IT,12/25/1972,12
1400,Norway,Første juledag,Første juledag,NULL,NO,12/25/1972,12
1401,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/1972,12
1402,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/1972,12
1403,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/1972,12
1405,Spain,Navidad,Navidad,NULL,ES,12/25/1972,12
1412,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/1972,12
1414,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/1972,12
1417,England,Boxing Day,Boxing Day,NULL,NULL,12/26/1972,12
1418,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/1972,12
1419,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/1972,12
1422,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/1972,12
1426,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/1972,12
1427,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/1972,12
1428,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/1972,12
1433,Norway,Søndag,Søndag,NULL,NO,12/31/1972,12
1437,Austria,Neujahr,Neujahr,NULL,AT,1/1/1973,1
1438,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/1973,1
1442,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/1973,1
1445,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/1973,1
1446,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/1973,1
1447,Hungary,Újév,Újév,NULL,HU,1/1/1973,1
1448,Italy,Capodanno,Capodanno,NULL,IT,1/1/1973,1
1453,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/1973,1
1454,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/1973,1
1455,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/1973,1
1457,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/1973,1
1463,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/1973,1
1465,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/1973,1
1466,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/1973,1
1467,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/1973,1
1468,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/1973,1
1469,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/1973,1
1471,Norway,Søndag,Søndag,NULL,NO,1/7/1973,1
1475,Norway,Søndag,Søndag,NULL,NO,1/14/1973,1
1478,Norway,Søndag,Søndag,NULL,NO,1/21/1973,1
1482,Norway,Søndag,Søndag,NULL,NO,1/28/1973,1
1484,Norway,Søndag,Søndag,NULL,NO,2/4/1973,2
1488,Norway,Søndag,Søndag,NULL,NO,2/11/1973,2
1490,Norway,Søndag,Søndag,NULL,NO,2/18/1973,2
1493,Norway,Søndag,Søndag,NULL,NO,2/25/1973,2
1495,Norway,Søndag,Søndag,NULL,NO,3/4/1973,3
1502,Norway,Søndag,Søndag,NULL,NO,3/11/1973,3
1507,Norway,Søndag,Søndag,NULL,NO,3/18/1973,3
1513,Hungary,A Tanácsköztársaság kikiáltásának ünnepe,A Tanácsköztársaság kikiáltásának ünnepe,NULL,HU,3/21/1973,3
1517,Norway,Søndag,Søndag,NULL,NO,3/25/1973,3
1519,Norway,Søndag,Søndag,NULL,NO,4/1/1973,4
1522,Hungary,A felszabadulás ünnepe,A felszabadulás ünnepe,NULL,HU,4/4/1973,4
1524,Norway,Søndag,Søndag,NULL,NO,4/8/1973,4
1527,Norway,Søndag,Søndag,NULL,NO,4/15/1973,4
1532,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/19/1973,4
1539,England,Good Friday,Good Friday,NULL,NULL,4/20/1973,4
1540,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/20/1973,4
1545,Norway,Langfredag,Langfredag,NULL,NO,4/20/1973,4
1546,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/20/1973,4
1547,Scotland,Good Friday,Good Friday,NULL,NULL,4/20/1973,4
1555,Belgium,Pasen,Pasen,NULL,BE,4/22/1973,4
1557,Croatia,Uskrs,Uskrs,NULL,HR,4/22/1973,4
1559,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/22/1973,4
1560,Hungary,Húsvét,Húsvét,NULL,HU,4/22/1973,4
1561,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/22/1973,4
1563,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/22/1973,4
1564,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/22/1973,4
1565,Portugal,Páscoa,Páscoa,NULL,PT,4/22/1973,4
1569,Austria,Ostermontag,Ostermontag,NULL,AT,4/23/1973,4
1570,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/23/1973,4
1571,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/23/1973,4
1574,England,Easter Monday,Easter Monday,NULL,NULL,4/23/1973,4
1575,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/23/1973,4
1576,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/23/1973,4
1577,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/23/1973,4
1580,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/23/1973,4
1584,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/23/1973,4
1585,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/23/1973,4
1592,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/1973,4
1594,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/1973,4
1596,Norway,Søndag,Søndag,NULL,NO,4/29/1973,4
1601,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/1973,5
1602,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/1973,5
1605,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/1973,5
1607,Finland,Vappu,Vappu,NULL,FI,5/1/1973,5
1608,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/1973,5
1609,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/1973,5
1611,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/1973,5
1613,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/1973,5
1614,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/1973,5
1615,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/1973,5
1616,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/1973,5
1621,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/1973,5
1623,Norway,Søndag,Søndag,NULL,NO,5/6/1973,5
1627,Norway,Søndag,Søndag,NULL,NO,5/13/1973,5
1629,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/1973,5
1631,Norway,Søndag,Søndag,NULL,NO,5/20/1973,5
1635,Norway,Søndag,Søndag,NULL,NO,5/27/1973,5
1637,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/28/1973,5
1640,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/28/1973,5
1644,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/31/1973,5
1645,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/31/1973,5
1647,Finland,Helatorstai,Helatorstai,NULL,FI,5/31/1973,5
1648,France,Ascension,Ascension,NULL,FR,5/31/1973,5
1650,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/31/1973,5
1656,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/1973,6
1657,Norway,Søndag,Søndag,NULL,NO,6/3/1973,6
1662,Belgium,Pinksteren,Pinksteren,NULL,BE,6/10/1973,6
1664,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,6/10/1973,6
1665,Hungary,Pünkösd,Pünkösd,NULL,HU,6/10/1973,6
1667,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,6/10/1973,6
1668,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,6/10/1973,6
1669,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/1973,6
1672,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,6/11/1973,6
1673,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,6/11/1973,6
1675,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,6/11/1973,6
1677,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,6/11/1973,6
1681,Norway,Søndag,Søndag,NULL,NO,6/17/1973,6
1684,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/21/1973,6
1686,Croatia,Tijelovo,Tijelovo,NULL,HR,6/21/1973,6
1687,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/21/1973,6
1688,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/21/1973,6
1689,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/1973,6
1690,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/22/1973,6
1692,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/23/1973,6
1694,Norway,Søndag,Søndag,NULL,NO,6/24/1973,6
